"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
85,1414,10.28,1.8,Christopher IUS,10 FEB 2000,AUS,3h1,"Pista atletismo Fuente de la Niña, Guadalajara (ESP)",23 JUN 2024,1112
86,1414,10.28,0.6,Nigel ELLIS,08 AUG 1997,JAM,6sf1,"National Stadium, Kingston (JAM)",28 JUN 2024,1112
87,1414,10.28,1.5,Nsikak EKPO,14 APR 2003,NED,1sf3,"FBK Stadium, Hengelo (NED)",28 JUN 2024,1112
88,1414,10.28,1.0,Retshidisitswe MLENGA,27 FEB 2000,RSA,h1,"Štadion Kladivar, Celje (SLO)",29 JUN 2024,1112
89,1414,10.28,0.2,Taju HONGO,07 MAR 1999,JPN,2h6,"Denka Big Swan Stadium, Niigata (JPN)",29 JUN 2024,1112
90,1414,10.28,-0.2,Yuhi MORI,14 DEC 2003,JPN,4sf1,"Denka Big Swan Stadium, Niigata (JPN)",29 JUN 2024,1113
91,1414,10.28,0.1,Yoshiki KINASHI,28 SEP 2001,JPN,5sf3,"Denka Big Swan Stadium, Niigata (JPN)",29 JUN 2024,1112
92,1414,10.28,0.2,Jeremiah AZU,15 MAY 2001,GBR,1sf2,"Manchester Regional Arena, Manchester (GBR)",29 JUN 2024,1112
93,1414,10.28,0.6,Deniz ALMAS,17 JUL 1997,GER,4sf1,"Eintracht-Stadion, Braunschweig (GER)",29 JUN 2024,1112
94,1414,10.28,1.9,Chidiera ONUOHA,04 OCT 2003,GER,1,"Grenzlandstadion, Mönchengladbach (GER)",06 JUL 2024,1112
95,1414,10.28,-0.6,Micheal CAMPBELL,29 NOV 1996,JAM,7,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2024,1115
96,1414,10.28,-0.7,Ojie EDOBURUN,02 JUN 1996,GBR,8h1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1116
97,1414,10.28,1.5,Wakilli BENNET,,USA,2h1,"Keskusurheilukenttä, Joensuu (FIN)",20 JUL 2024,1112
98,1414,10.28,0.0,Ryo WADA,18 MAY 2000,JPN,4,"Lemon Gas Stadium, Hiratsuka (JPN)",20 JUL 2024,1112
99,1414,10.28,1.8,Marcus LAWLER,28 FEB 1995,IRL,1,"Tullamore Harriers AC Stadium, Tullamore (IRL)",28 JUL 2024,1112
0,1414,10.28,0.2,Christopher BORZOR,11 APR 1999,HAI,5h8,"Stade de France, Paris (FRA)",03 AUG 2024,1112
1,1414,10.28,0.9,Nicholas WALSH,27 JUL 1997,GBR,1f1,"Alexander Stadium, Birmingham (GBR)",03 AUG 2024,1112
2,1414,10.28,0.5,Julian WAGNER,18 MAR 1998,GER,2h1,"Stadion am Göldner, Sondershausen (GER)",17 AUG 2024,1112
3,1414,10.28,1.5,Bruno DEDE,07 OCT 1999,JPN,1h1,"Athletic Park Stadium, Sano (JPN)",17 AUG 2024,1112
4,1414,10.28,1.2,Ryo WADA,18 MAY 2000,JPN,2h1,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",18 AUG 2024,1112
5,1414,10.28,1.2,Naoki INOUE,16 SEP 2003,JPN,2h1,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",18 AUG 2024,1112
6,1414,10.28,1.4,Eliezer ADJIBI,23 SEP 2000,CAN,2h2,"Ratinan Stadion, Tampere (FIN)",25 AUG 2024,1112
7,1414,10.28,0.3,Bayanda WALAZA,09 FEB 2006,RSA,1h2,"Estadio Atlético de la VIDENA, Lima (PER)",27 AUG 2024,1112
8,1414,10.28,0.0,Shoma YAMAMOTO,20 JUN 2002,JPN,1h3,"Prefectural Stadium, Fukui (JPN)",30 AUG 2024,1112
9,1414,10.28,-0.6,Gift LEOTLELA,12 MAY 1998,RSA,2h2,Priboj (SRB),04 SEP 2024,1115
10,1414,10.28,-0.2,Brandon HICKLIN,02 APR 1999,USA,7,"Sports Park Mladost, Zagreb (CRO)",08 SEP 2024,1113
11,1414,10.28,0.6,Gaofei SUI,19 APR 2001,CHN,4,"Sports Center, Quzhou (CHN)",15 SEP 2024,1112
12,1414,10.28,-0.1,Zheyang LI,22 JUL 2000,CHN,1sf1,"Sports Center, Quzhou (CHN)",15 SEP 2024,1112
13,1414,10.28,-0.4,Towa UZAWA,25 NOV 2002,JPN,5,"Todoroki Stadium, Kawasaki (JPN)",20 SEP 2024,1114
14,1414,10.28,0.0,Ryo WADA,18 MAY 2000,JPN,1h3,"Ishin Me-Life Stadium, Yamaguchi (JPN)",22 SEP 2024,1112
15,1414,10.28,1.9,Riku OISHI,15 AUG 2004,JPN,1h14,"Gion Stadium, Sagamihara (JPN)",27 SEP 2024,1112
16,1414,10.28,-1.0,Yuki KOIKE,13 MAY 1995,JPN,1f1,"Denka Big Swan Stadium, Niigata (JPN)",29 SEP 2024,1118
17,1518,10.29,0.7,Raphael NGAGUELE MBERLINA,10 JAN 2001,CMR,2,"Complexe Sportif D'olembe, Yaoundé (CMR)",06 JAN 2024,1108
18,1518,10.29,0.9,Sebastian SULTANA,15 SEP 2005,AUS,1h1,"AIS Athletics Track, Canberra (AUS)",27 JAN 2024,1108
19,1518,10.29,-0.4,Alexander COLGAN,31 OCT 2004,AUS,1h3,"AIS Athletics Track, Canberra (AUS)",27 JAN 2024,1110
20,1518,10.29,1.5,Javorne DUNKLEY,13 APR 2005,JAM,1h4,"National Stadium, Kingston (JAM)",24 FEB 2024,1108
21,1518,10.29,0.6,Rivaldo ROBERTS,27 APR 1996,RSA,1h1,"Pilditch Stadium, Pretoria (RSA)",09 MAR 2024,1108
22,1518,10.29,1.8,Elijah MORROW,30 OCT 1995,USA,3f5,"Tom Tellez Track, Houston, TX (USA)",14 MAR 2024,1108
23,1518,10.29,0.0,Gout GOUT,29 DEC 2007,AUS,1,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",16 MAR 2024,1108
24,1518,10.29,-2.1,Usheoritse ITSEKIRI,31 JAN 1998,NGR,1sf3,"University of Ghana Sports Stadium, Accra (GHA)",18 MAR 2024,1120
25,1518,10.29,-0.8,Gilbert HAINUCA,12 MAR 1994,NAM,3,"University of Ghana Sports Stadium, Accra (GHA)",19 MAR 2024,1112
26,1518,10.29,0.0,Rohan BROWNING,31 DEC 1997,AUS,1f1,"ES Marks Athletics Field, Sydney (AUS)",23 MAR 2024,1108
27,1518,10.29,0.4,Thembo John MONARENG,14 FEB 1999,RSA,2f2,"UJ Stadium, Johannesburg (RSA)",27 MAR 2024,1108
28,1518,10.29,1.5,Davonte BURNETT,27 FEB 2000,JAM,1h5,"Mike A. Myers Stadium, Austin, TX (USA)",29 MAR 2024,1108
29,1518,10.29,-1.0,Jaiden REID,10 APR 2005,CAY,1h2,"Kirani James Athletic Stadium, St. George's (GRN)",30 MAR 2024,1114
30,1518,10.29,0.7,Omari LEWIS,26 NOV 2001,TTO,4f1,"Percy Beard Track, Gainesville, FL (USA)",30 MAR 2024,1108
31,1518,10.29,1.5,Myles THOMAS,2004,USA,8f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",30 MAR 2024,1108
32,1518,10.29,1.4,Ismail KAMARA,14 FEB 1997,SLE,sf1,"SA Athletic Stadium, Adelaide (AUS)",13 APR 2024,1108
33,1518,10.29,0.1,John OTUGADE,24 JAN 1995,GBR,2f4,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1108
34,1518,10.29,-0.6,Shoma YAMAMOTO,20 JUN 2002,JPN,1h1,"Hamayama Park Athletic Field, Izumo (JPN)",13 APR 2024,1111
35,1518,10.29,-1.2,Ippei TAKEDA,13 MAR 1997,JPN,5h2,"Hamayama Park Athletic Field, Izumo (JPN)",13 APR 2024,1115
36,1518,10.29,0.8,Joseph MICHEL,,USA,3f1,"John Jacobs Track Complex, Norman, OK (USA)",13 APR 2024,1108
37,1518,10.29,-0.5,Bradley NKOANA,27 JAN 2005,RSA,3,"Msunduzi Athletics Stadium, Pietermaritzburg (RSA)",19 APR 2024,1111
38,1518,10.29,1.3,Clinton MUUNGA,08 JUL 2002,ZIM,1f1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",20 APR 2024,1108
39,1518,10.29,1.9,Renan CORREA,15 MAR 2004,BRA,4h4,"National Training Center, Clermont, FL (USA)",20 APR 2024,1108
40,1518,10.29,1.2,Kai COLE,,USA,1h4,"Franklin Field, Philadelphia, PA (USA)",26 APR 2024,1108
41,1518,10.29,-0.1,Rohan WATSON,29 APR 2002,JAM,6,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1108
42,1518,10.29,1.9,Brandon HARRIS,21 FEB 1997,USA,1h3,"Vanderbilt Track, Nashville, TN (USA)",27 APR 2024,1108
43,1518,10.29,0.8,Jekovan RHETTA,2003,USA,2f7,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",27 APR 2024,1108
44,1518,10.29,0.8,De’montray CALLIS,25 FEB 2002,USA,2f7,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",27 APR 2024,1108
45,1518,10.29,1.0,Tyson TIPPETT,11 FEB 2003,USA,5f8,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",27 APR 2024,1108
46,1518,10.29,2.0,Christopher BORZOR,11 APR 1999,HAI,1h3,"Cardinal Park, Louisville, KY (USA)",27 APR 2024,1108
47,1518,10.29,0.7,Akihiro HIGASHIDA,13 DEC 1995,JPN,4f1,"Municipal Stadium, Hiroshima (JPN)",29 APR 2024,1108
48,1518,10.29,0.4,Tevijon WILLIAMS,29 JAN 2004,USA,1f2,"John McDonnell Field, Fayetteville, AR (USA)",03 MAY 2024,1108
49,1518,10.29,1.6,Yong-mun LEE,04 DEC 1999,KOR,1sf1,"Yecheon Stadium, Yecheon (KOR)",03 MAY 2024,1108
50,1518,10.29,-0.9,ZaChaeus BEARD,30 SEP 2000,USA,1h4,"University of the Incarnate Word, San Antonio, TX (USA)",10 MAY 2024,1113
51,1518,10.29,-0.8,Erik CARDOSO,03 MAR 2000,BRA,4,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",10 MAY 2024,1112
52,1518,10.29,0.3,Naquille HARRIS,16 MAY 2002,USA,5f3,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",11 MAY 2024,1108
53,1518,10.29,1.2,James CRAWFORD,,USA,3,"Miller& Capriotti Athletics Complex, San Luis Obispo, CA (USA)",11 MAY 2024,1108
54,1518,10.29,2.0,Eric HARRISON JR.,18 FEB 1999,TTO,1h8,"National Training Center, Clermont, FL (USA)",11 MAY 2024,1108
55,1518,10.29,1.2,Deondre HARDY,,USA,3,"UL Monroe Brown Stadium, Monroe, LA (USA)",11 MAY 2024,1108
56,1518,10.29,1.2,Jahmad BOOTH,2000,USA,4,"UL Monroe Brown Stadium, Monroe, LA (USA)",11 MAY 2024,1108
57,1518,10.29,2.0,Kevin COLLINS,,USA,5,"University of Michigan Outdoor Track Stadium, Ann Arbor, MI (USA)",12 MAY 2024,1108
58,1518,10.29,0.0,Markus FUCHS,14 NOV 1995,AUT,1h1,"Sportzentrum Niederösterreich, St. Pölten (AUT)",17 MAY 2024,1108
59,1518,10.29,0.8,Kevin KRANZ,20 JUN 1998,GER,1h2,"Enwag-Stadion, Wetzlar (GER)",18 MAY 2024,1108
60,1518,10.29,0.6,Melbin MARCELINO,23 MAY 1997,DOM,2h2,"Stade L. Achille, Fort-de-France (FRA)",18 MAY 2024,1108
61,1518,10.29,0.7,Javorne DUNKLEY,13 APR 2005,JAM,1f11,"National Stadium, Kingston (JAM)",18 MAY 2024,1108
62,1518,10.29,-0.8,Pjai AUSTIN,19 SEP 2000,USA,6,"Le Grand Stade, Marrakech (MAR)",19 MAY 2024,1112
63,1518,10.29,0.5,Mamadou Fall SARR,29 NOV 1998,SEN,3,"Stade Pierre de Coubertin, Montgeron (FRA)",19 MAY 2024,1108
64,1518,10.29,0.1,Chris ROYSTER,24 JAN 1992,USA,1,"Bungertstadion, Rehlingen (GER)",19 MAY 2024,1108
65,1518,10.29,-1.0,Jamal MILLER,19 JUL 2000,JAM,1h2,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",22 MAY 2024,1114
66,1518,10.29,-1.6,Wanya MCCOY,29 MAR 2003,BAH,1h6,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",22 MAY 2024,1117
67,1518,10.29,-0.4,Shawn COLLINS,2001,USA,2pr4,"John McDonnell Field, Fayetteville, AR (USA)",22 MAY 2024,1110
68,1518,10.29,-0.1,Franquelo PEREZ,19 JUL 2002,DOM,2,"Campo di Atletica, Asti (ITA)",23 MAY 2024,1108
69,1518,10.29,-0.2,Dominik KOPEĆ,05 MAR 1995,POL,1h2,"Paul-Greifzu-Stadion, Dessau (GER)",24 MAY 2024,1109
70,1518,10.29,0.6,Thando DLODLO,22 APR 1999,RSA,1h2,"McArthur Stadium, Potchefstroom (RSA)",25 MAY 2024,1108
71,1518,10.29,1.9,Aleksandar ASKOVIC,23 OCT 1997,GER,4f2,"Stadion Manfort, Leverkusen (GER)",25 MAY 2024,1108
72,1518,10.29,1.9,Julian WAGNER,18 MAR 1998,GER,5f2,"Stadion Manfort, Leverkusen (GER)",25 MAY 2024,1108
73,1518,10.29,1.3,Micheal CAMPBELL,29 NOV 1996,JAM,3f1,"National Stadium, Kingston (JAM)",25 MAY 2024,1108
74,1518,10.29,0.7,Carlos FLOREZ ANGULO,26 MAY 2003,COL,5f1,"Estadio de Atletismo - Unidad Deportiva el Salitre, Bogotá (COL)",25 MAY 2024,1108
75,1518,10.29,0.5,Naoki NISHIOKA,19 JUL 2006,JPN,1sf2,"Nagai Stadium No. 2, Osaka (JPN)",26 MAY 2024,1108
76,1518,10.29,-0.3,Oshane BAILEY,08 SEP 1989,JAM,1f2,"Rannastaadion, Pärnu (EST)",28 MAY 2024,1109
77,1518,10.29,0.4,Yohan BLAKE,26 DEC 1989,JAM,7,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1108
78,1518,10.29,-0.9,Cejhae GREENE,06 OCT 1995,ANT,6,"Edwin Moses Track, Atlanta, GA (USA)",31 MAY 2024,1113
79,1518,10.29,-0.6,Mason PHILLIPS,,USA,4,"Alumni Field, Windsor (CAN)",02 JUN 2024,1111
80,1518,10.29,0.7,Ryo WADA,18 MAY 2000,JPN,1h4,"Athletic Stadium, Tottori (JPN)",02 JUN 2024,1108
81,1518,10.29,-0.3,Mccallum T'MARS,20 MAY 2004,USA,4sf3,"Hayward Field, Eugene, OR (USA)",05 JUN 2024,1109
82,1518,10.29,0.8,Robin GANTER,03 JAN 2001,GER,2h2,"Stadio Olimpico, Roma (ITA)",07 JUN 2024,1108
83,1518,10.29,0.7,Markus FUCHS,14 NOV 1995,AUT,5sf1,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1108
84,1518,10.29,1.6,Raphael NGAGUELE MBERLINA,10 JAN 2001,CMR,1,"Complexe Sportif D'olembe, Yaoundé (CMR)",08 JUN 2024,1108
85,1518,10.29,-0.1,Yong-mun LEE,04 DEC 1999,KOR,1sf1,"Mokpo Stadium, Mokpo (KOR)",13 JUN 2024,1108
86,1518,10.29,1.0,Julius RIVERA,02 JAN 1995,PUR,1h1,"Estadio Jose A. Figueroa Freyre, Mayagüez (PUR)",14 JUN 2024,1108
87,1518,10.29,1.2,Johnathan WALRATH,,USA,2sf1,"Franklin Field, Philadelphia, PA (USA)",14 JUN 2024,1108
88,1518,10.29,0.1,Jinxian HE,13 NOV 2006,CHN,1h3,"City Stadium, Daqing (CHN)",14 JUN 2024,1108
89,1518,10.29,2.0,Dewi HAMMOND,11 FEB 1994,GBR,1f1,"Pistes d'atletisme Gaetà Huguet, Castellón (ESP)",15 JUN 2024,1108
90,1518,10.29,1.1,Yuta SEKIGUCHI,04 NOV 2004,JPN,2h3,"Lemon Gas Stadium, Hiratsuka (JPN)",15 JUN 2024,1108
91,1518,10.29,-0.2,Enoch ADEGOKE,08 MAR 2000,NGR,2sf1,"Samuel Ogbemudia Stadium, Benin City (NGR)",16 JUN 2024,1109
92,1518,10.29,1.5,Antoine SNYDERS,10 FEB 1997,BEL,1f3,"Stade Naimette-Xhovémont, Liège (BEL)",19 JUN 2024,1108
93,1518,10.29,2.0,Letsile TEBOGO,07 JUN 2003,BOT,1h6,"Stade Omnisport de JAPOMA, Douala (CMR)",21 JUN 2024,1108
94,1518,10.29,0.8,Adam GEMILI,06 OCT 1993,GBR,3f2,"Centre sportif Bout-du-Monde, Genève (SUI)",22 JUN 2024,1108
95,1518,10.29,0.8,Kobe VLEMINCKX,31 MAY 1998,BEL,4f2,"Centre sportif Bout-du-Monde, Genève (SUI)",22 JUN 2024,1108
96,1518,10.29,0.6,Asani HAMPTON,03 APR 2000,USA,7h2,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1108
97,1518,10.29,1.7,Adas DAMBRAUSKAS,01 JUN 2005,LTU,1f1,"Michael-Hoffmann-Stadion, Mannheim (GER)",22 JUN 2024,1108
98,1518,10.29,0.0,Usheoritse ITSEKIRI,31 JAN 1998,NGR,4sf2,"Stade Omnisport de JAPOMA, Douala (CMR)",22 JUN 2024,1108
99,1518,10.29,0.9,William AGUESSY,09 JUN 2001,BEN,h1,"Stade Josette et Roger Mikulak, Angers (FRA)",28 JUN 2024,1108
0,1518,10.29,0.2,Neiker ABELLO,30 MAR 2000,COL,1h4,"Pedro Grajales, Cali (COL)",28 JUN 2024,1108
1,1518,10.29,-0.9,Austin KRESLEY,30 DEC 2001,USA,,"Centro Deportivo Olímpico Mexicano, Ciudad de México (MEX)",28 JUN 2024,1113
2,1518,10.29,1.0,Roberto RIGALI,07 JAN 1995,ITA,4,"Campo Montagna, La Spezia (ITA)",29 JUN 2024,1108
3,1518,10.29,1.0,Jim FOLAJIN FONSECA,07 JAN 1997,ITA,5,"Campo Montagna, La Spezia (ITA)",29 JUN 2024,1108
4,1518,10.29,1.0,Stephen AWUAH BAFFOUR,09 NOV 2003,GBR,,"Campo Montagna, La Spezia (ITA)",29 JUN 2024,1108
5,1518,10.29,0.3,Matteo MELLUZZO,29 JUL 2002,ITA,1h1,"Campo Montagna, La Spezia (ITA)",29 JUN 2024,1108
6,1518,10.29,1.4,Anej ČURIN PRAPOTNIK,23 MAY 2003,SLO,1,"Štadion Kladivar, Celje (SLO)",29 JUN 2024,1108
7,1518,10.29,0.5,Soshi MIZUKUBO,01 MAR 1999,JPN,2h5,"Denka Big Swan Stadium, Niigata (JPN)",29 JUN 2024,1108
8,1518,10.29,0.5,Takehiro GODO,01 MAY 2004,JPN,2h5,"Denka Big Swan Stadium, Niigata (JPN)",29 JUN 2024,1108
9,1518,10.29,-0.1,Souta MIWA,26 SEP 2002,JPN,5sf2,"Denka Big Swan Stadium, Niigata (JPN)",29 JUN 2024,1108
10,1518,10.29,0.1,Kanata HAYASHI,19 JUN 2001,JPN,6sf3,"Denka Big Swan Stadium, Niigata (JPN)",29 JUN 2024,1108
11,1518,10.29,0.8,Devin AUGUSTINE,02 DEC 2003,TTO,2sf1,"Hasely Crawford Stadium, Port-of-Spain (TTO)",29 JUN 2024,1108
12,1518,10.29,1.0,Toluwabori AKINOLA,06 AUG 2001,IRL,2,"Morton Stadium, Santry, Dublin (IRL)",30 JUN 2024,1108
13,1518,10.29,-0.2,Ryota SUZUKI,25 JUN 1999,JPN,7,"Denka Big Swan Stadium, Niigata (JPN)",30 JUN 2024,1109
14,1518,10.29,1.5,Toya TANAKA,19 AUG 2002,JPN,1sf1,"Hakatanomori Athletic Stadium, Fukuoka (JPN)",05 JUL 2024,1108
15,1518,10.29,1.6,Kosuke YAMADA,14 OCT 2003,JPN,1sf3,"Hakatanomori Athletic Stadium, Fukuoka (JPN)",05 JUL 2024,1108
16,1518,10.29,0.5,Eliezer ADJIBI,23 SEP 2000,CAN,1f1,"Terry Fox AF, Ottawa (CAN)",06 JUL 2024,1108
17,1518,10.29,1.0,Hikaru ITO,07 JUN 1999,JPN,1,"ND Soft Stadium, Tendo (JPN)",12 JUL 2024,1108
18,1518,10.29,0.0,Mamadou Fall SARR,29 NOV 1998,SEN,1,"Stade Pierre Paul Bernard, Talence (FRA)",13 JUL 2024,1108
19,1518,10.29,0.0,William AGUESSY,09 JUN 2001,BEN,2,"Stade Pierre Paul Bernard, Talence (FRA)",13 JUL 2024,1108
20,1518,10.29,-1.5,Ronal LONGA,30 JUN 2004,COL,2,"Stadio G. Teghil, Lignano Sabbiadoro (ITA)",14 JUL 2024,1117
21,1518,10.29,0.7,Taju HONGO,07 MAR 1999,JPN,1,"Municipal Mizuho Stadium, Nagoya (JPN)",14 JUL 2024,1108
22,1518,10.29,1.8,Yoran KABENGELE KABALA,28 MAR 2003,FRA,2f1,"Stadium Municipal, Albi (FRA)",19 JUL 2024,1108
23,1518,10.29,1.5,Ylann BIZASENE,19 APR 2006,FRA,1f1,"Stadium Municipal, Albi (FRA)",19 JUL 2024,1108
24,1518,10.29,0.8,Jazeel MURPHY,27 FEB 1994,JAM,5h1,"Percy Beard Track, Gainesville, FL (USA)",19 JUL 2024,1108
25,1518,10.29,0.5,Enoch ADEGOKE,08 MAR 2000,NGR,1h2,"Stade Jean Jacoby, Schifflange (LUX)",21 JUL 2024,1108
26,1518,10.29,1.0,Chidiera ONUOHA,04 OCT 2003,GER,2f2,"Mommsenstadion, Berlin (GER)",26 JUL 2024,1108
27,1518,10.29,1.9,Riku ILLUKKA,21 SEP 1999,FIN,1f3,"Keskusurheilukenttä, Porvoo (FIN)",27 JUL 2024,1108
28,1518,10.29,-1.1,Rohan BROWNING,31 DEC 1997,AUS,6h6,"Stade de France, Paris (FRA)",03 AUG 2024,1114
29,1518,10.29,0.3,Ronal LONGA,30 JUN 2004,COL,7h7,"Stade de France, Paris (FRA)",03 AUG 2024,1108
30,1518,10.29,0.6,Ebrahima CAMARA,18 SEP 1996,GAM,1pr1,"Stade de France, Paris (FRA)",03 AUG 2024,1108
31,1518,10.29,0.5,Teddy WILSON,29 NOV 2006,GBR,1h3,"Estadio Atlético de la VIDENA, Lima (PER)",27 AUG 2024,1108
32,1518,10.29,-0.3,Eugene AMO-DADZIE,22 JUN 1992,GBR,2f1,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",28 AUG 2024,1109
33,1518,10.29,-0.2,Naoki OKAMI,17 JAN 2000,JPN,2h4,"Prefectural Stadium, Fukui (JPN)",30 AUG 2024,1109
34,1518,10.29,0.0,Kobe VLEMINCKX,31 MAY 1998,BEL,2,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2024,1108
35,1518,10.29,0.7,Jiapeng CHEN,05 JUL 2002,CHN,3sf2,"Sports Center, Quzhou (CHN)",15 SEP 2024,1108
36,1518,10.29,1.4,Naoki OKAMI,17 JAN 2000,JPN,6f2,"Ishin Me-Life Stadium, Yamaguchi (JPN)",22 SEP 2024,1108
37,1638,10.3,1.9,Jackson ROWE,01 DEC 2003,AUS,8f1,"AIS Athletics Track, Canberra (AUS)",27 JAN 2024,1105
38,1638,10.3,0.5,Ngoni MAKUSHA,29 JUN 1994,ZIM,1f1,"Pilditch Stadium, Pretoria (RSA)",27 JAN 2024,1105
39,1638,10.3,1.4,Adekalu Nicholas FAKOREDE,28 JUN 2003,NGR,1f1,"Navy New Sport Center, Lagos (NGR)",27 JAN 2024,1105
40,1638,10.3,-0.1,Enoch ADEGOKE,08 MAR 2000,NGR,3,"Stephen Keshi Stadium, Asaba (NGR)",18 FEB 2024,1105
41,1638,10.3,0.6,Gabriel Aparecido DOS SANTOS GARCIA,02 OCT 1997,BRA,1h4,"COTP Stadium, São Paulo (BRA)",02 MAR 2024,1105
42,1638,10.3,0.1,Javari THOMAS,25 SEP 2001,JAM,3f1,"GC Foster College, Spanish Town (JAM)",09 MAR 2024,1105
43,1638,10.3,0.6,Diego GONZÁLEZ,17 APR 2003,PUR,2f4,"Pista Basilio Rodriguez, Carolina (PUR)",16 MAR 2024,1105
44,1638,10.3,-0.2,Abduraqhmaan KARRIEM,25 SEP 2004,RSA,1h3,"Pilditch Stadium, Pretoria (RSA)",21 MAR 2024,1106
45,1638,10.3,1.7,Chase MARS,18 MAY 2003,USA,2f1,"Anteater Stadium, Irvine, CA (USA)",29 MAR 2024,1105
46,1638,10.3,0.3,JC STEVENSON,02 JUN 2004,USA,1f5,"Percy Beard Track, Gainesville, FL (USA)",30 MAR 2024,1105
47,1638,10.3,0.0,Claude Emmanuel ITOUNGUE BOGOGNIE,03 AUG 2001,CMR,1,"Complexe Sportif D'olembe, Yaoundé (CMR)",06 APR 2024,1105
48,1638,10.3,1.2,Illas GARCIA,04 JAN 1998,USA,1f1,"Myron Partridge Stadium & Sheila Tarr-Smith Field, Las Vegas, NV (USA)",06 APR 2024,1105
49,1638,10.3,1.9,Yang LIU,29 MAY 2003,CHN,1h15,"Zhaoqing Sports Center, Zhaoqing (CHN)",09 APR 2024,1105
50,1638,10.3,1.9,Joshua AZZOPARDI,27 NOV 1999,AUS,1sf3,"SA Athletic Stadium, Adelaide (AUS)",13 APR 2024,1105
51,1638,10.3,1.8,Rodrigo DO NASCIMENTO,26 SEP 1994,BRA,1f5,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1105
52,1638,10.3,0.6,Gaofei SUI,19 APR 2001,CHN,1h10,"HOC Stadium, Hangzhou (CHN)",13 APR 2024,1105
53,1638,10.3,0.1,Shota IIZUKA,25 JUN 1991,JPN,1f1,"Hamayama Park Athletic Field, Izumo (JPN)",14 APR 2024,1105
54,1638,10.3,0.1,Yoshiki KINASHI,28 SEP 2001,JPN,2f1,"Hamayama Park Athletic Field, Izumo (JPN)",14 APR 2024,1105
55,1638,10.3,1.4,Nicholas WALSH,27 JUL 1997,GBR,2f18,"Lee Valley Athletics Centre, London (GBR)",14 APR 2024,1105
56,1638,10.3,0.7,Nicholas WALSH,27 JUL 1997,GBR,1er13,"Lee Valley Athletics Centre, London (GBR)",14 APR 2024,1105
57,1638,10.3,0.0,Patrick IZE-IYAMU,,USA,2f1,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1105
58,1638,10.3,-0.4,Diego GONZÁLEZ,17 APR 2003,PUR,1,"Estadio Jose A. Figueroa Freyre, Mayagüez (PUR)",27 APR 2024,1107
59,1638,10.3,0.8,Caleb FURNELL,,USA,1,"Clarence F. Robison Track, Provo, UT (USA)",27 APR 2024,1105
60,1638,10.3,-0.7,Kobe VLEMINCKX,31 MAY 1998,BEL,2f1,"Ergilio Hato Stadion, Willemstad (AHO)",28 APR 2024,1109
61,1638,10.3,0.0,Yuhi MORI,14 DEC 2003,JPN,1h4,"National Stadium, Tokyo (JPN)",09 MAY 2024,1105
62,1638,10.3,1.8,Josh ONWUNILI,,USA,3,"Veterans Memorial Stadium, La Crosse, WI (USA)",10 MAY 2024,1105
63,1638,10.3,1.2,Chase MARS,18 MAY 2003,USA,1h3,"Miller& Capriotti Athletics Complex, San Luis Obispo, CA (USA)",11 MAY 2024,1105
64,1638,10.3,0.6,Ashanie Romine SMITH,31 OCT 1998,JAM,4f2,"National Stadium, Kingston (JAM)",11 MAY 2024,1105
65,1638,10.3,2.0,Miles LEWIS,11 APR 1991,PUR,2h8,"National Training Center, Clermont, FL (USA)",11 MAY 2024,1105
66,1638,10.3,0.6,Shakur WILLIAMS,29 OCT 2001,JAM,1sf3,"George Mason-Rec. Sports Complex, Fairfax, VA (USA)",11 MAY 2024,1105
67,1638,10.3,1.0,Yoran KABENGELE KABALA,28 MAR 2003,FRA,2f1,"Stade des Maradas, Cergy-Pontoise (FRA)",12 MAY 2024,1105
